    5.40	22979734	1042.525024
    4.50	22979744	1042.530029
    3.60	22979753	1042.535034
    4.50	22979762	1042.540039
    4.50	22979771	1042.545044
    3.60	22979781	1042.550049
    5.40	22979792	1042.555054
    5.40	22979803	1042.560059
    3.60	22979813	1042.564941
    4.61	22979823	1042.569946
    4.50	22979833	1042.574951
    5.40	22979845	1042.579956
    5.40	22979856	1042.584961
    4.50	22979866	1042.589966
    4.50	22979875	1042.594971
    3.60	22979884	1042.599976
    3.60	22979893	1042.604980
    5.40	22979904	1042.609985
    4.50	22979915	1042.614990
    4.50	22979925	1042.619995
    5.40	22979935	1042.625000
    3.60	22979945	1042.630005
    5.40	22979956	1042.635010
    4.50	22979967	1042.640015
    5.40	22979978	1042.645020
    4.50	22979988	1042.650024
    4.50	22979997	1042.655029
    4.50	22980007	1042.660034
    3.60	22980018	1042.665039
    5.40	22980029	1042.670044
    5.40	22980040	1042.675049
    4.50	22980051	1042.680054
    4.50	22980060	1042.685059
    4.50	22980070	1042.689941
    4.61	22980081	1042.694946
    5.40	22980092	1042.699951
    4.50	22980102	1042.704956
    4.50	22980111	1042.709961
    3.60	22980120	1042.714966
    3.60	22980129	1042.719971
    5.40	22980140	1042.724976
    4.50	22980151	1042.729980
    4.50	22980162	1042.734985
    5.40	22980171	1042.739990
    3.60	22980181	1042.744995
    5.40	22980192	1042.750000
    5.40	22980204	1042.755005
    4.50	22980215	1042.760010
    4.50	22980225	1042.765015
    4.50	22980234	1042.770020
    4.50	22980243	1042.775024
    3.60	22980252	1042.780029
    4.50	22980263	1042.785034
    4.50	22980274	1042.790039
    5.40	22980284	1042.795044
    4.50	22980294	1042.800049
    4.50	22980304	1042.805054
    4.50	22980314	1042.810059
    4.50	22980326	1042.814941
    5.54	22980337	1042.819946
    5.40	22980347	1042.824951
    3.60	22980357	1042.829956
    4.50	22980366	1042.834961
    4.50	22980377	1042.839966
    5.40	22980388	1042.844971
    5.40	22980399	1042.849976
    3.60	22980410	1042.854980
    5.40	22980419	1042.859985
    3.60	22980429	1042.864990
    5.40	22980440	1042.869995
    5.40	22980451	1042.875000
    3.60	22980461	1042.880005
    5.40	22980470	1042.885010
    3.60	22980480	1042.890015
    3.60	22980489	1042.895020
    4.50	22980499	1042.900024
    4.50	22980510	1042.905029
    5.40	22980521	1042.910034
    5.40	22980531	1042.915039
    3.60	22980541	1042.920044
    5.40	22980551	1042.925049
    4.50	22980563	1042.930054
    5.40	22980574	1042.935059
    4.50	22980584	1042.939941
    3.69	22980593	1042.944946
    4.50	22980602	1042.949951
    4.50	22980612	1042.954956
    4.50	22980622	1042.959961
    4.50	22980633	1042.964966
    5.40	22980644	1042.969971
    3.60	22980653	1042.974976
    5.40	22980663	1042.979980
    3.60	22980674	1042.984985
    5.40	22980685	1042.989990
    5.40	22980696	1042.994995
    4.50	22980706	1043.000000
    4.50	22980716	1043.005005
    3.60	22980726	1043.010010
    5.40	22980736	1043.015015
    4.50	22980747	1043.020020
    5.40	22980759	1043.025024
    4.50	22980769	1043.030029
    5.40	22980779	1043.035034
    3.60	22980788	1043.040039
    5.40	22980799	1043.045044
    4.50	22980810	1043.050049
    4.50	22980821	1043.055054
    4.50	22980830	1043.060059
    4.50	22980839	1043.064941
    3.69	22980848	1043.069946
    4.50	22980858	1043.074951
    4.50	22980869	1043.079956
    5.40	22980880	1043.084961
    4.50	22980890	1043.089966
    4.50	22980900	1043.094971
    4.50	22980910	1043.099976
    4.50	22980922	1043.104980
    5.40	22980933	1043.109985
    5.40	22980943	1043.114990
    3.60	22980952	1043.119995
    4.50	22980961	1043.125000
    4.50	22980971	1043.130005
    3.60	22980981	1043.135010
    5.40	22980992	1043.140015
    4.50	22981003	1043.145020
    4.50	22981012	1043.150024
    4.50	22981022	1043.155029
    4.50	22981033	1043.160034
    5.40	22981044	1043.165039
    5.40	22981055	1043.170044
    3.60	22981065	1043.175049
    5.40	22981075	1043.180054
    3.60	22981085	1043.185059
    5.40	22981095	1043.189941
    3.69	22981106	1043.194946
    5.40	22981118	1043.199951
    5.40	22981128	1043.204956
    4.50	22981138	1043.209961
    4.50	22981148	1043.214966
    4.50	22981158	1043.219971
    4.50	22981170	1043.224976
    5.40	22981180	1043.229980
    3.60	22981189	1043.234985
    4.50	22981198	1043.239990
    4.50	22981207	1043.244995
    3.60	22981217	1043.250000
    5.40	22981228	1043.255005
    5.40	22981239	1043.260010
    3.60	22981249	1043.265015
    5.40	22981259	1043.270020
    3.60	22981269	1043.275024
    5.40	22981281	1043.280029
    5.40	22981292	1043.285034
    4.50	22981303	1043.290039
    4.50	22981312	1043.295044
    3.60	22981321	1043.300049
    4.50	22981330	1043.305054
    4.50	22981340	1043.310059
    5.40	22981352	1043.314941
    4.61	22981362	1043.319946
    4.50	22981372	1043.324951
    4.50	22981382	1043.329956
    4.50	22981392	1043.334961
    5.40	22981404	1043.339966
    4.50	22981415	1043.344971
    4.50	22981425	1043.349976
    5.40	22981435	1043.354980
    3.60	22981444	1043.359985
    4.50	22981455	1043.364990
    4.50	22981466	1043.369995
    5.40	22981477	1043.375000
    5.40	22981488	1043.380005
    3.60	22981498	1043.385010
    5.40	22981507	1043.390015
    3.60	22981518	1043.395020
    5.40	22981529	1043.400024
    5.40	22981540	1043.405029
    3.60	22981549	1043.410034
    4.50	22981558	1043.415039
    4.50	22981567	1043.420044
    3.60	22981577	1043.425049
    5.40	22981588	1043.430054
    4.50	22981599	1043.435059
    4.50	22981609	1043.439941
    5.54	22981619	1043.444946
    3.60	22981629	1043.449951
