
0.000000	0.000000	0.000000	0.110000
-1199.999390	-1399.999268	1399.999268	0.115000
-4800.004395	-5600.005371	5200.004883	0.120000
-8599.995117	-9599.995117	9799.995117	0.125000
-12000.011719	-13400.012695	13000.012695	0.130000
-14999.969727	-16199.966797	15999.967773	0.135000
-17600.017578	-19200.017578	18600.017578	0.140000
-20000.019531	-21000.019531	20800.019531	0.145000
-22199.955078	-23599.953125	22999.953125	0.150000
-23800.023438	-25000.023438	24400.023438	0.155000
-25600.025391	-26800.025391	26200.025391	0.160000
-26999.945312	-27999.943359	27199.945312	0.165000
-28200.027344	-29400.027344	28600.027344	0.170000
-29400.027344	-30200.029297	29600.027344	0.175000
-30799.937500	-31599.935547	30399.937500	0.180000
-31200.029297	-32000.031250	31200.029297	0.185000
-32600.031250	-33400.031250	32200.031250	0.190000
-32800.031250	-33400.031250	32400.031250	0.195000
-33999.929688	-34599.929688	33199.933594	0.200000
-34400.031250	-34800.031250	33800.031250	0.205000
-35000.035156	-35600.035156	34200.031250	0.210000
-35399.929688	-35799.925781	34399.929688	0.215000
-36000.035156	-36400.035156	35000.035156	0.220000
-36400.035156	-36600.035156	35400.035156	0.225000
-36999.925781	-37199.925781	35599.929688	0.230000
-37000.035156	-37200.035156	35800.035156	0.235000
-37600.035156	-37800.035156	36000.035156	0.240000
-37599.921875	-37799.921875	36399.925781	0.245000
-38200.035156	-38400.035156	36600.035156	0.250000
-38200.035156	-38200.035156	36600.035156	0.255000
-38600.035156	-38800.035156	37000.035156	0.260000
-38600.035156	-38600.035156	37000.035156	0.265000
-39199.804688	-39199.804688	37199.812500	0.270000
-39000.039062	-38800.035156	37200.035156	0.275000
-39400.039062	-39600.039062	37600.035156	0.280000
-39200.039062	-39200.039062	37600.035156	0.285000
-39600.039062	-39600.039062	37600.035156	0.290000
-39600.039062	-39600.039062	37800.035156	0.295000
-39999.800781	-39799.800781	37799.812500	0.300000
-39800.039062	-39800.039062	37800.035156	0.305000
-40000.039062	-40200.039062	37800.035156	0.310000
-40000.039062	-40000.039062	38200.035156	0.315000
-40400.039062	-40200.039062	38000.035156	0.320000
-40200.039062	-40200.039062	38200.035156	0.325000
-40599.796875	-40399.796875	38399.808594	0.330000
-40200.039062	-40200.039062	38200.035156	0.335000
-40600.039062	-40600.039062	38400.035156	0.340000
-40400.039062	-40200.039062	38200.035156	0.345000
-40800.039062	-40800.039062	38600.035156	0.350000
-40400.039062	-40400.039062	38400.035156	0.355000
-40799.796875	-40799.796875	38599.808594	0.360000
-40600.039062	-40600.039062	38400.035156	0.365000
-41000.039062	-40800.039062	38800.035156	0.370000
-40600.039062	-40600.039062	38400.035156	0.375000
-41000.039062	-41000.039062	38800.035156	0.380000
-40800.039062	-40800.039062	38400.035156	0.385000
-41000.039062	-40800.039062	39000.039062	0.390000
-40799.796875	-40799.796875	38399.808594	0.395000
-41200.039062	-41200.039062	39000.039062	0.400000
-40800.039062	-40800.039062	38600.035156	0.405000
-41200.039062	-41000.039062	38800.035156	0.410000
-40800.039062	-41000.039062	38600.035156	0.415000
-41400.039062	-41200.039062	39000.039062	0.420000
-40799.796875	-40799.796875	38599.808594	0.425000
-41200.039062	-41400.039062	39000.039062	0.430000
-41000.039062	-40800.039062	38800.035156	0.435000
-41200.039062	-41400.039062	38800.035156	0.440000
-41000.039062	-41000.039062	38800.035156	0.445000
-41200.039062	-41200.039062	38800.035156	0.450000
-41199.792969	-41199.792969	38799.804688	0.455000
-41200.039062	-41400.039062	39000.039062	0.460000
-41200.039062	-41000.039062	38800.035156	0.465000
-41200.039062	-41400.039062	39000.039062	0.470000
-41200.039062	-41200.039062	38800.035156	0.475000
-41200.039062	-41400.039062	39000.039062	0.480000
-41199.792969	-40999.792969	38799.804688	0.485000
-41400.039062	-41600.039062	39000.039062	0.490000
-41000.039062	-41000.039062	38800.035156	0.495000
-41400.039062	-41600.039062	39200.039062	0.500000
-41000.039062	-41000.039062	38600.035156	0.505000
-41600.039062	-41600.039062	39200.039062	0.510000
-41000.039062	-41200.039062	38600.035156	0.515000
-41400.039062	-41400.039062	39200.039062	0.520000
-41200.039062	-41200.039062	38800.035156	0.525000
-41400.039062	-41400.039062	39000.039062	0.530000
-41399.546875	-41399.546875	38799.574219	0.535000
-41400.039062	-41400.039062	39200.039062	0.540000
-41200.039062	-41200.039062	38800.035156	0.545000
-41400.039062	-41600.039062	39000.039062	0.550000
-41200.039062	-41200.039062	39000.039062	0.555000
-41400.039062	-41600.039062	39000.039062	0.560000
-41200.039062	-41200.039062	39000.039062	0.565000
-41400.039062	-41600.039062	39000.039062	0.570000
-41200.039062	-41200.039062	39000.039062	0.575000
-41400.039062	-41600.039062	39000.039062	0.580000
-41200.039062	-41200.039062	38800.035156	0.585000
-41600.039062	-41600.039062	39200.039062	0.590000
-41199.546875	-41199.546875	38799.574219	0.595000
-41400.039062	-41600.039062	39200.039062	0.600000
-41200.039062	-41400.039062	38800.035156	0.605000
-41600.039062	-41600.039062	39200.039062	0.610000
-41200.039062	-41200.039062	38800.035156	0.615000
-41600.039062	-41600.039062	39200.039062	0.620000
-41200.039062	-41200.039062	38800.035156	0.625000
-41600.039062	-41600.039062	39400.039062	0.630000
-41200.039062	-41200.039062	38800.035156	0.635000
-41400.039062	-41600.039062	39200.039062	0.640000
-41200.039062	-41200.039062	38800.035156	0.645000
-41600.039062	-41600.039062	39200.039062	0.650000
-41400.039062	-41400.039062	39000.039062	0.655000
-41399.546875	-41399.546875	39199.570312	0.660000
-41200.039062	-41400.039062	38800.035156	0.665000
